,B1_a_mean,B1_a_std,B1_a_skew,B1_a_kurtosis,B1_a_entropy,B1_a_rms,B1_a_max,B1_a_p2p,B1_b_mean,B1_b_std,B1_b_skew,B1_b_kurtosis,B1_b_entropy,B1_b_rms,B1_b_max,B1_b_p2p,B2_a_mean,B2_a_std,B2_a_skew,B2_a_kurtosis,B2_a_entropy,B2_a_rms,B2_a_max,B2_a_p2p,B2_b_mean,B2_b_std,B2_b_skew,B2_b_kurtosis,B2_b_entropy,B2_b_rms,B2_b_max,B2_b_p2p,B3_a_mean,B3_a_std,B3_a_skew,B3_a_kurtosis,B3_a_entropy,B3_a_rms,B3_a_max,B3_a_p2p,B3_b_mean,B3_b_std,B3_b_skew,B3_b_kurtosis,B3_b_entropy,B3_b_rms,B3_b_max,B3_b_p2p,B4_a_mean,B4_a_std,B4_a_skew,B4_a_kurtosis,B4_a_entropy,B4_a_rms,B4_a_max,B4_a_p2p,B4_b_mean,B4_b_std,B4_b_skew,B4_b_kurtosis,B4_b_entropy,B4_b_rms,B4_b_max,B4_b_p2p
2003-11-01 19:21:44,0.12693818057522305,0.0969398230929093,-0.02736462208384331,1.158336719875256,4.943402628193514,0.15134577490379292,0.747,1.172,0.12357590702670963,0.08625604734854021,0.14705226687989412,1.4195703329243687,4.841446813681251,0.14448084048499088,0.615,1.186,0.12638727476927625,0.09472129699120442,-0.055565544768779854,0.27863653848229886,5.062552812502107,0.15027453643448918,0.63,0.952,0.12152854143268621,0.07976740399416564,-0.022352624554794958,0.24035808297507,4.894470116199536,0.14109725311176452,0.508,0.742,0.13159373016260567,0.11136366474295784,-0.01724600300439061,0.4762312130278521,5.101729200541044,0.15959601784064456,0.659,1.1640000000000001,0.1340703159333946,0.11622091578703651,-0.009538307893610124,0.5629772916935267,5.129452781311269,0.16293876867109178,0.71,1.206,0.11961438546803975,0.08093344670330865,0.033324482123354794,1.6027406386000114,4.887238288253674,0.13873866145538086,0.591,0.972,0.12197265491479067,0.08581473086908185,0.10393673520438769,2.849554904986596,4.768421334981963,0.14250481824763056,0.637,1.2570000000000001
2003-11-01 19:31:44,0.1279738756775227,0.09706082638394047,-0.013928334544985967,0.9629024971954583,5.039654910025046,0.15234395732058523,0.574,1.084,0.12478582938620021,0.08590720951776414,0.07857585175333967,1.1541177931716518,4.795465944905682,0.14562196696768748,0.613,1.209,0.125962839982421,0.09556719552490733,-0.05320778506670809,0.39807989350061,4.983628220303914,0.1500846474053441,0.762,1.17,0.12227760144538166,0.0818196776540834,-0.05828746166923734,0.5253184364628174,4.916609082082494,0.1425088768102713,0.598,0.881,0.1304180379901364,0.10964472115234838,0.0035636803220103668,0.24533256271283443,5.2093993112082195,0.15749699189563787,0.64,0.989,0.13395707798232342,0.11635969193651514,-0.012482217181338575,0.4916730355004417,5.160866872775908,0.1630900862685227,0.686,1.157,0.12027296254699855,0.08147924470394015,-0.05495489356233256,1.331234029729646,4.899038421509447,0.13992054311872854,0.576,0.957,0.12169383270667425,0.08602173650194443,0.12010051198507311,2.4123231649263013,4.804261542438837,0.14233573959739226,0.608,1.1989999999999998
2003-11-01 19:41:44,0.12828824649641132,0.09621426402279881,-0.011456708309393408,0.9018966907239641,5.016851651612992,0.15212723230676636,0.627,1.062,0.1256718589774894,0.08685936099524225,0.08192676390778644,1.1094985151631884,4.887775923270348,0.14678778438684031,0.576,1.111,0.1274112017188337,0.0943214068491545,-0.08658841085971086,0.4141141392513381,5.043753576251142,0.15124934438845802,0.713,1.023,0.12296015430440904,0.08140112107890478,-0.04199067376862328,0.48022911024966586,4.911442013975537,0.14287699323904848,0.547,0.801,0.13208496508618692,0.10963705369682364,0.023810803641757337,0.5419406107999198,5.049627667396619,0.15913149762631468,0.825,1.255,0.1350258801699304,0.11574277564070368,-0.013378115245667623,0.44391045899026693,5.109068282080006,0.16395354324918418,0.627,1.245,0.12022066507153545,0.08071935143734736,0.009057481234855296,1.3140542502892294,4.889428325137169,0.13927899118186463,0.518,0.87,0.12113447922261797,0.08329955445140459,0.08938118409340183,1.9541468065888714,4.808812435344794,0.14082100429879513,0.588,1.093
2003-11-01 19:51:44,0.1269354460667027,0.09639408320036628,-0.024045523134712168,1.1923524813548476,5.007077957244521,0.15096411921802474,0.74,1.228,0.12329054153034835,0.08610294429826791,0.0912447608044193,1.0448156740301617,4.866001173135084,0.14424191219900656,0.579,1.148,0.1253235021241271,0.09446489191167845,-0.07603295322337074,0.42718341239651636,5.037445024065353,0.14940680303325155,0.703,1.03,0.12123863469895822,0.08079358494917542,-0.08524297141364237,0.5091829066564166,4.903876239483587,0.14129012961836573,0.566,0.82,0.13200288100004853,0.11138196865137313,0.0355914665325165,0.473647923618838,5.111001426269878,0.1594776474161563,0.713,1.189,0.13451540602568457,0.11667221952812945,-0.008625248823047217,0.4540726868414171,5.13861977841384,0.16359452694557128,0.684,1.175,0.1208718199130811,0.07989886003712467,0.011465164375736999,1.4805077679793865,4.875724841798963,0.1395549118328364,0.535,0.845,0.12124039259729363,0.08309736543090297,0.11848708500362358,2.094207755438099,4.790215045269591,0.14070162234527472,0.625,1.169
2003-11-01 20:01:44,0.1260621612383411,0.09407820919242715,-0.06107636959483002,0.7107988692761427,5.051694117955259,0.14965772414483242,0.62,0.942,0.12273172518189368,0.08596212902328561,0.04032869300602632,0.7426234945034511,4.962625034912223,0.14364927655242765,0.535,0.96,0.12476532057229388,0.09410747708663893,-0.05404165382170011,0.16168430635794406,5.056923146401457,0.14874113269994663,0.603,0.869,0.120679769519995,0.07882345611007265,-0.005111228143129537,0.3461401452605015,4.882132205298138,0.13986148425170072,0.566,0.842,0.13120479515601371,0.10996859058598887,-0.01790867169415588,0.5392390044850113,5.037010196230203,0.15868576520505795,0.889,1.346,0.1332200302749162,0.11480321853506247,0.029883132991106415,0.45512487643919286,5.163835696645196,0.16157368570077602,0.691,1.14,0.12017134625714045,0.07904425368505401,-0.07740137541198656,1.4522369476737595,4.863670886517896,0.13900872457892008,0.574,0.8839999999999999,0.12290453635431411,0.08432679262074727,0.047974188191968005,3.1355428296036085,4.706482397895933,0.14288955515335072,0.72,1.399
2003-11-01 20:11:44,0.12810601103569536,0.09576368110326489,-0.05234355793319902,0.8364057557523052,4.9314178892958465,0.15206348005970904,0.757,1.199,0.1250291029835442,0.08639163633536016,0.059088574122997534,1.0183902418177344,4.887660316452351,0.1461065031382587,0.576,1.116,0.12741349675277083,0.09541835274429504,-0.06204476078536223,0.32461370538931256,4.9949904383919765,0.15166095610833952,0.72,1.12,0.1230188485765902,0.07986717733084457,-0.04084337463253774,0.3481583106533024,4.89480943024947,0.14253096567270745,0.51,0.761,0.13264817618047897,0.11178483721669093,0.0324437521580733,0.47079839288435466,5.133098064462299,0.16034054260848865,0.608,1.108,0.133490893110015,0.11529232468821335,-0.014044353053116855,0.459707849779035,5.141090653581412,0.16245793304357128,0.742,1.147,0.12155588651789624,0.08192911156310564,0.00345534408795631,1.3513006313281406,4.9008884830400605,0.14083107268894351,0.571,0.859,0.12218526295229278,0.08639918352562657,0.07275899357357454,2.909644256406058,4.933671272423358,0.14291600854116637,0.642,1.218
2003-11-01 20:21:44,0.12781654377655177,0.09796556723922804,-0.00520380829916037,1.0006945306015766,5.033492742167319,0.1520428795072235,0.679,1.0750000000000002,0.12286776698080898,0.08540025873802606,0.0871113767069224,0.8773163853120312,4.95559536716448,0.14357812783606633,0.522,0.915,0.1261686117486202,0.09387320523498882,-0.05981881572041181,0.18273911911944296,5.040049223335705,0.15000889323702699,0.647,1.03,0.12112168562918002,0.07974843683059216,-0.054722544266842435,0.33729101079061286,4.89545106924399,0.14077257810394936,0.52,0.806,0.1312717417842666,0.11002662312692994,-0.027098827140588116,0.4112027293609888,5.090224526034879,0.15869526187602911,0.813,1.1909999999999998,0.13287694711655768,0.11542489574933838,-0.010704083456056421,0.4448994437756837,5.094460688404651,0.16180619439066782,0.808,1.384,0.12100732457639378,0.08061932381815236,0.06252502814521561,1.8450974299180918,4.873173008712272,0.13969408356916102,0.579,1.011,0.1115775184335176,0.09004534834850203,0.055432586673449656,1.4726815935512039,4.906324227446008,0.13385677718618438,0.598,1.113
2003-11-01 20:31:44,0.1281976659016548,0.09761955552662917,-0.014917962512568541,0.8421452940260723,5.060616117577633,0.1524733513029782,0.679,1.06,0.12388441818448132,0.08819756939951304,0.025876944419087885,0.8549841508930451,4.96299580322626,0.14556685412206677,0.635,1.062,0.12645060793984061,0.0952234131261096,-0.043220441495680086,0.1241466794823336,5.07117427957064,0.15069069328666254,0.559,0.8860000000000001,0.12111323795107097,0.0804572890582031,-0.04006482378392158,0.26497969383892084,4.902635102827102,0.14094571097434147,0.54,0.777,0.13182767713267296,0.11128722440954975,-0.017699120970184508,0.5753398127286373,5.057181391916427,0.15959122929164896,0.798,1.2770000000000001,0.13515952927389072,0.11797574040090447,0.015924897086219983,0.4518348235596057,5.105678503876146,0.16437408549531465,0.703,1.286,0.11982821426827389,0.07992650363921067,-0.07655737136819121,1.325544071703891,4.879832672910541,0.13899966468505504,0.608,0.9059999999999999,0.11982298940377861,0.08606214569414757,0.11561177955132225,3.0346103300890337,4.7424449102890796,0.14049832433024398,0.681,1.3210000000000002
2003-11-01 20:41:44,0.12857756726402664,0.09806130245899776,-0.06714543136419908,1.2120181620909256,4.926145074841039,0.15323931643023236,0.774,1.231,0.12475990038576144,0.08720138322080156,0.0383091924071468,0.9213684464787528,4.975146415622258,0.14618490538970522,0.562,0.992,0.12765056887543355,0.09674613828688534,-0.08024227114534889,0.3325303784969007,5.07312257079821,0.15222927137073075,0.72,1.03,0.12256970555202813,0.08119414370915348,-0.05300536544629154,0.43966561480978994,4.909856098369262,0.14259254492729012,0.625,0.9670000000000001,0.131887933981152,0.11067165028348684,-0.02586341074951268,0.5021899240512058,5.126765630333731,0.1596929330094687,0.649,1.115,0.13468831485912366,0.11585333933965573,-0.04402145627708692,0.4325167038054114,5.188544050402434,0.1633789669753847,0.718,1.116,0.12056868011133218,0.07908161012724205,0.04938305014916858,1.1472044470606062,4.872699386928678,0.1390194867497955,0.51,0.8009999999999999,0.12074896235167619,0.08394415876177365,0.042151213518455036,2.3129611697662154,4.7924070019217035,0.14089296046956504,0.588,1.145
2003-11-01 20:51:44,0.12813267249377439,0.09645492547457042,0.0005695192558043147,0.7733642488974408,5.010131679388037,0.15202183835836972,0.64,1.104,0.1248343180819376,0.08625855878327397,0.05293472321642838,0.804361645734867,4.966387150090962,0.14580962284956706,0.571,1.008,0.12651179256799622,0.09505636296727307,-0.04125302106956794,0.14779853776422192,5.0686365847439925,0.15070008980177482,0.603,0.9079999999999999,0.12228092192001491,0.08094727022458338,-0.0030989406308095254,0.302588480144498,4.909434722789759,0.14211166156151642,0.518,0.779,0.13049655744909486,0.10940715375466692,0.027856042076039225,0.4518944917761143,5.0608404580626,0.15771168685519618,0.645,1.275,0.13248542409297362,0.11321241509577722,-0.011722833543563746,0.4241930919905865,5.191798156623536,0.16082639097360665,0.654,1.074,0.12031315005615471,0.08002870946655319,-0.025650086953082147,1.773129714927777,4.874515387884735,0.13943276698329768,0.571,0.9349999999999999,0.12060662141706088,0.08398245463660257,0.16973933144377895,2.2631635174164573,4.869794833945665,0.14073433373915048,0.569,1.069
2003-11-01 21:01:44,0.12606274720445276,0.09502404951736741,-0.006500576188725079,0.7891586651645586,5.024657058279535,0.1498219870841997,0.627,1.0270000000000001,0.12308540456076966,0.08621630390150388,0.01595092037475574,0.9556217544408243,4.957971404335329,0.14443897808268308,0.598,1.047,0.12598637628790457,0.09474934470148405,-0.03978259344514418,0.3591151060672093,5.053264303505911,0.14977094072052416,0.706,1.009,0.12062420040040955,0.07940864334711793,-0.1026318506030957,0.36801719728147964,4.888718917659257,0.14038259007189155,0.532,0.757,0.13068484789296336,0.11035901256416471,0.0295900473173166,0.5407539656900959,5.058952473003546,0.15823041166891064,0.776,1.235,0.133653303383955,0.11544802552972586,0.014786520335360551,0.6204339222773441,5.098062291147628,0.1621066532251962,0.791,1.2890000000000001,0.12030196786952471,0.08023265735128389,0.03032770834416311,1.6180824523474784,4.876867747062824,0.13902490185610775,0.542,0.845,0.1219266565750278,0.08468821180100997,0.07614747558911145,2.1309516462020777,4.869547321057918,0.14229093090915904,0.571,1.079
2003-11-01 21:11:44,0.12863377118023364,0.09679902222563196,-0.08775114665961097,1.0379394814697709,4.975423719933472,0.15304958908018396,0.771,1.169,0.12542834122759794,0.087567193686394,0.12051412591744427,1.3300547879948144,4.86428432318371,0.146845000003662,0.591,1.174,0.12606137995019245,0.09339323918154491,-0.079615243436912,0.2582482130880557,5.018839297468079,0.14985630550766055,0.779,1.05,0.1225546657551629,0.07949528111007759,-0.029087399162885396,0.3810060015139274,4.890686672528471,0.14204000494933164,0.522,0.839,0.13167058938424805,0.11093470678214397,-0.006526072114899978,0.7124212395447582,4.973636981239043,0.15949771983618152,0.825,1.4569999999999999,0.13360540065432802,0.11535894020105204,-0.01415338642470479,0.5973048422783078,5.075457903592409,0.16224613174427235,0.71,1.242,0.12144128131256343,0.0803312066020565,-0.003229504203011154,1.504608089778063,4.8799124833697345,0.1403250591404286,0.571,0.8739999999999999,0.12164612529908633,0.084349269395593,0.059912286094081266,2.329322344087602,4.799021853321592,0.14181183505734685,0.583,1.154
2003-11-01 21:21:44,0.12774852287709368,0.09787224126271836,-0.016508565146965824,0.8117076727284158,4.981204854697756,0.1522229289837892,0.71,1.176,0.1238860784217976,0.08653332437889474,0.0749571321987761,0.7920240069423023,4.900837442438088,0.14499470970714326,0.554,1.084,0.12612432247668307,0.09398761746808203,-0.04479824721336427,0.22139190884002513,5.057635393912683,0.14990724544017447,0.623,0.896,0.12179486303042095,0.08010962435591196,-0.06975462907041437,0.40485619734262945,4.897841879981381,0.1414821989086878,0.647,0.886,0.1315467063821481,0.11070394701247263,0.033163820980710794,0.5067022601146167,5.061282850348111,0.15876808187865998,0.798,1.228,0.13338375897260582,0.11590017264254558,-0.0006329032132699566,0.43700475672934713,5.166218248802608,0.16220427481692706,0.623,1.1600000000000001,0.11994692123638771,0.07913480453410213,0.021321267759678634,1.4538295110852375,4.8674897774684505,0.13856780972677318,0.53,0.911,0.12268494555398107,0.08425706229173822,0.11506383044521404,2.2884511738580717,4.7307245578161226,0.1425001019871939,0.645,1.26
2003-11-01 21:31:44,0.1281978123931829,0.097883233387135,-0.019438284373500175,1.0310532043418843,5.060385415967798,0.15267890534424222,0.652,1.0350000000000001,0.12473201816494911,0.0865900706350644,0.029855314905624864,0.9393557517208779,4.916163240086148,0.14592959300817976,0.569,1.067,0.12627037453000678,0.09374847417939235,-0.05581633833909224,0.25171928488250295,5.054972816379112,0.1500090846411533,0.691,1.008,0.12271712485961277,0.08252861368951958,-0.027405866583062776,0.41107464327104193,4.925819263262848,0.14296997035210426,0.583,0.969,0.13140724644758028,0.11096719519925946,-0.02300798280545586,0.47181185106558665,5.064695470460097,0.15917620967300836,0.801,1.243,0.13352995751745644,0.11593107720521934,-0.0050325534716186915,0.47661429909816544,5.167476363319399,0.16246147465959954,0.715,1.15,0.127303237462765,0.08075573903261296,-0.005723353705730006,1.7671546080702094,4.880784666152357,0.14579935586454468,0.574,0.965,0.12217061379950078,0.08482475033285085,0.10035527183568607,2.6668726073094953,4.718622540959261,0.14209942021985073,0.691,1.331
2003-11-01 21:41:44,0.12818736266419267,0.09812951229712535,-0.06091921480781985,1.0836781411436598,4.880378896409456,0.1529572609519207,0.833,1.414,0.12388295326920194,0.0870093243367085,0.0281385822786295,0.765771982672109,4.911687298804177,0.14531650664622547,0.588,1.137,0.12571141169002362,0.09453298148890392,-0.07958320635119634,0.39297095336175003,5.05618635834517,0.14969128999023418,0.696,1.018,0.12193993847355845,0.08176212283789919,-0.09841626798075445,0.3640221821464653,4.917983708156594,0.14236968738851632,0.654,0.869,0.13200039064407418,0.11122684087314126,-0.018079907428626033,0.5517301325375499,5.037578147055795,0.1602300615997686,0.767,1.319,0.13545446555007656,0.1160848502015004,0.0020188293552906946,0.6336797551697164,5.09883224967458,0.16423826778170714,0.718,1.2770000000000001,0.1218318765564722,0.08229009314479246,-0.04531617046296638,1.9259581007074158,4.896308275901395,0.1413020495343142,0.588,0.947,0.1205784950437025,0.0851402391691029,0.03180080258930846,1.8275024108628943,4.860109580460212,0.1410705701311122,0.579,1.111
2003-11-01 21:51:44,0.12771468333414676,0.09520101143364545,-0.06682561159068531,0.9409095655001165,4.963944782252245,0.15171099607283123,0.667,1.133,0.12399350554226207,0.08603992777046661,0.09384988164971658,1.209102107533234,4.833766823445617,0.14501185657319213,0.679,1.2360000000000002,0.12610918501879995,0.09280894997432299,-0.06547914207164375,0.2554956924081653,5.022908196017303,0.14975896939255814,0.75,1.021,0.12159817373895118,0.07949565056710935,-0.049882069837883736,0.33554603114249915,4.890132546068973,0.14116679260070536,0.488,0.742,0.13106636066214217,0.10973651223312053,-0.022870724702169033,0.45356896279462067,5.0887746368634135,0.15859697271968168,0.737,1.169,0.13345060793984148,0.11422811437751826,0.029232655477384607,0.5089910060750586,5.087562930476622,0.16180670168865954,0.723,1.238,0.12059236290834448,0.08080481452307404,0.009693998939494347,1.6488560734332585,4.885613216442298,0.1396086507702553,0.574,0.982,0.13458342692514166,0.08400450540730293,0.11593700313396162,2.7532225083815374,4.736516580529132,0.1537663040892104,0.605,1.201
2003-11-01 22:01:44,0.12806235656037918,0.09690385295426142,-0.049600285949048355,1.135682864162455,4.932007597301979,0.15231474095286593,0.752,1.2429999999999999,0.12335455832804393,0.08567197974043485,0.04824853083553298,0.874574156062522,4.94013910847191,0.1442934666632733,0.642,1.025,0.12579637677621044,0.09384111719099648,-0.09755643202975288,0.1860183163786222,5.054997971572562,0.14993705305527494,0.62,0.889,0.12102172957663863,0.07961751692061043,-0.037552717701532116,0.3048205150466168,4.893101258406586,0.14057645060177107,0.505,0.734,0.13108017969627514,0.11047897500241023,0.022308052022145905,0.7043438443013486,4.832006503703722,0.15840744042959667,1.074,1.687,0.13442624151569982,0.11675638242207648,-0.012352418766891991,0.5205005587788909,5.115389276361004,0.1634575192926627,0.881,1.279,0.11773099272425314,0.07874359540883133,-0.01074665471464551,1.5377248844793887,4.861190213922131,0.13648618174208524,0.549,0.869,0.12364329312954654,0.08246848470398131,0.04166773958637309,2.0123378162780843,4.872824016468402,0.14296099754370883,0.662,1.058
2003-11-01 22:11:44,0.12859582987450607,0.09736301394793986,-0.0232502111333239,0.7767647161985889,5.081510467132175,0.1527373630945053,0.598,1.013,0.12508823673030856,0.08726936739030397,0.038915399984158786,0.9941135235739345,4.798384928493629,0.146649667596295,0.684,1.336,0.1268141999121049,0.09456391881154155,-0.037274019045557306,0.1253453648541889,5.063659250873014,0.15078310742791917,0.54,0.8180000000000001,0.12270691928316835,0.08135106578679224,-0.04064027761459208,0.2869270114772138,4.914544880887765,0.1428585175374903,0.496,0.772,0.13282176864104722,0.1118185516245622,0.032120188781737516,0.5020503752031775,5.0294116041252765,0.1603143167660458,0.767,1.331,0.13542511841398575,0.11717178642715308,-0.0042531125515094265,0.4535848770819886,5.20250605141195,0.1644866761895294,0.662,1.138,0.12103169100053594,0.08027619488135695,-0.06217604047240227,1.4359438671623166,4.881588754988784,0.14012726840327538,0.554,0.869,0.12379305630157673,0.08678427685670377,0.19806573749084838,3.4488741801041782,4.590414546050072,0.144309476680561,0.854,1.635
2003-11-01 22:21:44,0.1273047512085554,0.09675725884771312,-0.0340461918963099,1.07008957993702,4.990139181823202,0.15144334089758385,0.706,1.121,0.1243631524976804,0.08824981822050192,0.08393818106526542,0.9488388979203921,4.952969914854339,0.14588437859002412,0.542,1.033,0.12568313882513843,0.09465394403575271,-0.08343385303107732,0.20548106165533664,5.062844353042267,0.14986956306045024,0.742,1.0150000000000001,0.12142648566824497,0.08003034124826683,-0.03160545932586726,0.3488587095173221,4.89751438543195,0.1410789652197034,0.569,0.8029999999999999,0.13123301919039024,0.11196877724935826,-0.03096770284338027,0.46521911009054495,5.141808810617236,0.15936575347616083,0.671,1.145,0.13356159968748413,0.11650814524145242,-0.03703361439662377,0.4022018219991419,5.170634523822187,0.16273901922507333,0.669,1.089,0.11976507641974621,0.07995018126832776,0.031493452464748994,1.6574656617914774,4.875178630931833,0.13861110306348198,0.583,0.971,0.11888876409980818,0.08350323649160152,0.020811430081373844,1.6604755804139004,4.919439695832154,0.13905012935469813,0.542,0.994
2003-11-01 22:31:44,0.12697431515210691,0.09748134249392974,-0.01758573217518775,0.7857157912880726,4.939937873539127,0.15129979917350475,0.835,1.255,0.12306142878070225,0.08646138107506435,0.05233016914383415,0.7104356217921608,4.968416875645195,0.1443500049257585,0.569,1.011,0.12562107524781446,0.09403753107514164,-0.07806351198870595,0.2579059552473262,5.055844482533834,0.14970961817436695,0.632,0.937,0.12164524634991844,0.07994012437176476,-0.027230056066122735,0.2816413563306974,4.896984202832918,0.1411986684355316,0.483,0.722,0.13166897797744023,0.11177544409534779,0.010312818098954978,0.4890020160890072,5.133378859089851,0.1592909975653567,0.659,1.142,0.13367952536745076,0.11551837352769788,-0.06328107072554758,0.39719574740577634,5.230163837594469,0.16260876687618478,0.706,1.158,0.11935314224327268,0.07922428986775285,-0.05770974385263632,1.6251468907842237,4.8268400964732265,0.13825748844807054,0.579,1.043,0.1220780311538642,0.08455223141244818,0.01980946507818919,2.714003952557158,4.81711456888184,0.14240666825343914,0.664,1.25
2003-11-01 22:41:44,0.1275125250256363,0.09663653805085178,-0.0008568096890826504,1.1313078052612098,4.9065593161193055,0.15162448877077792,0.681,1.243,0.12511514234093346,0.08731021010736388,0.01832889691987669,0.7546939020060517,4.9785083503981316,0.14664851133992704,0.559,0.9640000000000001,0.12756555495873695,0.09468800051327038,-0.08681400631378257,0.3125301802578808,5.064736809306383,0.1517636823937648,0.708,0.981,0.12234181356511467,0.0797467115456961,-0.08080297576772459,0.46054367335449387,4.892144216553899,0.14205512547859714,0.581,0.8639999999999999,0.13198891547438768,0.11088505118336776,0.03827849501085822,0.6405493553013679,4.982025579983454,0.1596381478498731,0.801,1.4260000000000002,0.13367239611309156,0.11591566930666891,-0.06357050792996019,0.763515352693894,5.155907042501406,0.16273994113867207,0.752,1.184,0.12526856780116088,0.08066062956823641,0.02535817509984714,1.5819707917797339,4.881925775382033,0.14377276647305426,0.552,0.8620000000000001,0.1201262268665455,0.08390741070962346,-0.014512097459123225,1.842014554385845,4.900129601472606,0.1404023431423469,0.669,1.025
2003-11-01 22:51:44,0.1275440695346451,0.09720728716142403,-0.055436271659090965,0.8169231475670111,4.992783130938116,0.1520363228283073,0.801,1.1600000000000001,0.12454446017871977,0.08737763844588094,0.06868133186161435,1.3461225545813202,4.779247786955204,0.14603918691050735,0.635,1.258,0.12612686166316706,0.09452213183341354,-0.0709703777853616,0.27381575107307077,5.06317621225766,0.15008281061302767,0.684,0.9550000000000001,0.12270403828311854,0.08137233967198756,-0.048601017354040224,0.5576477188713649,4.910863584624538,0.14278374867842766,0.686,0.933,0.1314325894819085,0.11118490607096128,0.023150676794455875,0.3712242086884241,5.160987753367735,0.1589817638300973,0.623,1.06,0.13426178036036848,0.11781051392462645,0.0015121813954976722,0.4309685260589755,5.17886091440901,0.1635375780383098,0.762,1.143,0.12053244787342983,0.08109050835937101,-0.03773971147920844,1.598203212203758,4.886179912880202,0.13965478179785956,0.532,0.8540000000000001,0.1218240148444736,0.08564196896662957,0.03530894522631396,3.2046499557184203,4.726564501273296,0.14233313742031595,0.693,1.3159999999999998
2003-11-01 23:01:44,0.12784657453977213,0.09635004418560698,-0.017616911807624216,0.8859593624086339,4.9571576916677556,0.15174082925067564,0.647,1.179,0.12498618096586635,0.08737406954639186,0.06811521564068816,0.7705402174686946,4.962404280435502,0.14620918887160847,0.618,1.006,0.12600317398310512,0.09510171376055382,-0.018115213125275063,0.2844697497215294,5.067633155724167,0.14992772205928698,0.559,0.925,0.12197685433859123,0.0799286700547944,-0.0755387889843933,0.5219880450148935,4.893562834676023,0.14168024857602518,0.62,0.898,0.13144977782118286,0.1111695041636996,-0.008918652914970158,0.47496500499833916,5.217730770942699,0.15915469979770822,0.696,1.218,0.13402290150886387,0.11745547998403826,-0.022623747636440577,0.42858044347367263,5.135966081901737,0.16345769196149795,0.813,1.238,0.12090985887982718,0.08159694318571173,-0.02792012494055558,1.6369232988310212,4.894045033921298,0.14003589576302722,0.618,0.938,0.12122994286830344,0.08405315464616099,0.10304260308538653,2.045364874111875,4.77744235732293,0.1412821549143108,0.671,1.3010000000000002
2003-11-01 23:11:44,0.12804707261096784,0.096454380222576,-0.05493604622705052,0.874748009793044,5.005434849169476,0.1523258734979098,0.684,1.08,0.12589350065921126,0.08733126209067371,0.04303285674922687,0.812475686751053,4.93337594045513,0.14718598670843006,0.596,1.06,0.12722349724107598,0.09443868115016896,-0.05053340111895422,0.3087765525257793,5.036404334359631,0.1511540723615608,0.745,1.036,0.12230045412373546,0.08038551760388163,-0.017645995099585705,0.3541771959541844,4.900943729966039,0.14203269565522442,0.5,0.837,0.13256560378924787,0.11118529276645342,0.04383094210906657,0.41848911986285087,5.163181491084917,0.16013447627149696,0.688,1.091,0.13470193857122048,0.11592379476008918,-0.0061390995772218826,0.4075039602701218,5.2063697907617055,0.16365168459504006,0.693,1.125,0.12185658479417807,0.08127305787513554,-0.011591376670332295,1.460349186921618,4.892503305395142,0.14103839944730703,0.62,0.911,0.12084681869231814,0.08400446370426688,0.0861701246963669,1.7251379523515715,4.852697660112425,0.14079460590105206,0.686,1.106
2003-11-01 23:21:44,0.12737457883685654,0.09879276253078935,-0.066314796132945,0.6607256073033354,5.100735501115646,0.15235268969636756,0.593,0.942,0.1246697592655891,0.08789938532948434,0.051615525591198544,0.6578840733720295,4.985924561884737,0.14625224219006813,0.53,0.9450000000000001,0.12679735338639633,0.0953039316555258,-0.039259108763699646,0.23425558425990278,4.950701461094825,0.15105494760890412,0.669,1.157,0.12161282289174201,0.08146071541641614,-0.0771201728355944,0.2960707943479255,4.914338613459119,0.14192185776548663,0.608,0.816,0.13199345671175375,0.11302075719277944,-0.0038417508968086904,0.4601568976432966,5.135702026116712,0.16014750025212307,0.75,1.172,0.13427179061477595,0.11790220790001801,-0.03029566893331988,0.502413472797814,5.103860141703979,0.16368799782770696,0.723,1.2850000000000001,0.12104619366179861,0.08227705246400273,-0.07591360553329472,1.9208993398562586,4.8956428376723675,0.14058525605284614,0.623,0.9570000000000001,0.12151530836466563,0.08533337605768096,0.10492628923906001,2.2290601254557942,4.770714263535528,0.14183770846896718,0.657,1.255
2003-11-01 23:31:44,0.12712124615459727,0.09583459446147517,-0.016738463260001762,0.562845417489962,5.043526937510992,0.15098697511257453,0.586,1.043,0.12282543092924453,0.08569160029594763,0.03143620256899998,0.8129149505299362,4.892700789303016,0.1439062379555713,0.562,1.109,0.12511431222227617,0.09280259131494288,-0.07754664584754804,0.1549292305519976,5.044499297344677,0.14884891669071695,0.537,0.837,0.12094789784657406,0.07948351817881628,-0.04672301758901547,0.20497935529372358,4.891259717764163,0.1406521249916309,0.461,0.708,0.1308798769471168,0.10874011991968228,0.046892369194768004,0.5049936407354023,5.129572152281918,0.1577025915395494,0.652,1.082,0.13270726109673334,0.11363564840599895,0.031082821325250257,0.32153269262778306,5.149737233624198,0.16064765429811265,0.654,1.098,0.12051418526295164,0.07973424742867827,-0.025164845167164385,1.5680436050707578,4.870744827643518,0.13934754104109243,0.569,0.899,0.12100043947458337,0.0854479279464784,0.06657466192743604,2.554514374578741,4.748090891944081,0.14146750901268879,0.696,1.331
